fieldId,fov,ra,dec,gl,gb,el,eb
3885,3.5,66.323495,28.079022,170.046928,-14.645989,69.184027,6.340799
3886,3.5,221.676499,28.079029,41.807911,64.504822,-151.88839,41.698043
3887,3.5,138.323501,28.079029,-161.541309,42.083564,132.319558,11.448999
3888,3.5,282.323499,28.07904,58.131067,12.824892,-72.605164,50.779099
3889,3.5,77.676501,28.07904,176.465211,-6.863212,79.170736,5.105414
3890,3.5,354.323473,28.079045,103.618892,-31.996952,7.027138,27.81155
3891,3.5,5.676527,28.079045,115.251569,-34.363859,17.001245,23.399427
3892,3.5,239.224622,28.254181,45.671899,49.185441,-131.619936,47.337511
3893,3.5,120.775378,28.254181,-166.625553,27.194662,117.118729,7.659611
3894,3.5,311.224689,28.254193,71.23162,-9.009137,-35.789034,44.25494
3895,3.5,48.775311,28.254193,157.618269,-24.774674,53.971761,9.834103
3896,3.5,192.775303,28.254194,126.699835,88.871593,179.429307,30.783845
3897,3.5,167.224697,28.254194,-155.895928,67.315524,156.93537,20.906562
3898,3.5,336.7753,28.254195,88.112099,-24.689262,-9.082401,34.92409
3899,3.5,23.2247,28.254195,133.917841,-33.731553,32.128363,17.22699
3900,3.5,264.775325,28.254197,52.438485,27.335798,-97.344202,51.558479
3901,3.5,95.224675,28.254197,-175.600699,6.413375,94.686337,4.899258
3902,3.5,261.615139,28.547355,51.823289,30.078406,-101.842921,51.639851
3903,3.5,98.384861,28.547355,-174.602947,9.027868,97.460143,5.323587
3904,3.5,333.615102,28.547365,85.859253,-22.802111,-11.987634,36.422157
3905,3.5,26.384898,28.547365,137.084265,-32.833238,34.933686,16.449947
3906,3.5,170.384874,28.547368,-156.401077,70.104681,159.517187,22.339336
3907,3.5,242.384862,28.547375,46.8277,46.499928,-127.778216,48.422266
3908,3.5,117.615138,28.547375,-167.904458,24.647009,114.311079,7.403132
3909,3.5,314.384865,28.547415,73.22043,-11.003481,-32.061495,43.484694
3910,3.5,45.615135,28.547415,154.879034,-26.075925,51.336563,10.879731
3911,3.5,189.615126,28.547418,-174.139531,86.799478,176.40394,29.789455
3912,3.5,330.427013,28.759814,83.654536,-20.882664,-15.020737,37.845457
3913,3.5,29.572987,28.759814,140.199386,-31.860409,37.724024,15.625273
3914,3.5,186.42699,28.759815,-164.580024,84.088882,173.432636,28.716115
3915,3.5,173.57301,28.759815,-157.039432,72.903073,162.166046,23.728631
3916,3.5,258.427008,28.75982,51.161324,32.826679,-106.356751,51.540621
3917,3.5,101.572992,28.75982,-173.579293,11.646614,100.249302,5.729241
3918,3.5,245.573051,28.759826,47.867589,43.791696,-123.760438,49.3696
3919,3.5,114.426949,28.759826,-169.128788,22.076193,111.49709,7.120169
3920,3.5,317.573015,28.759876,75.238149,-12.997754,-28.425046,42.58555
3921,3.5,42.426985,28.759876,152.072758,-27.336054,48.670074,11.899147
3922,3.5,224.7148,28.778579,43.821773,61.896112,-148.927747,43.392703
3923,3.5,135.2852,28.778579,-163.212401,39.627712,129.504961,11.32697
3924,3.5,207.285198,28.778579,43.667889,77.159098,-167.119209,36.979088
3925,3.5,152.714802,28.778579,-159.343271,54.66824,144.349412,16.372376
3926,3.5,351.285188,28.778642,100.992412,-30.390412,4.665084,29.638617
3927,3.5,8.714812,28.778642,118.552059,-33.952078,19.952261,22.884787
3928,3.5,279.285194,28.778643,57.696422,15.554451,-76.714149,51.792133
3929,3.5,80.714806,28.778643,177.429962,-4.27358,81.899358,5.602936
3930,3.5,296.71479,28.778643,64.563335,1.875097,-53.137932,48.861814
3931,3.5,63.28521,28.778643,167.616233,-16.107328,66.652244,7.485843
3932,3.5,248.781202,28.888645,48.808296,41.065129,-119.5818,50.166001
3933,3.5,111.218798,28.888645,-170.303861,19.485963,108.679839,6.8106
3934,3.5,183.218804,28.888651,-160.994321,81.311094,170.519473,27.567948
3935,3.5,176.781196,28.888651,-157.886262,75.70737,164.883267,25.067785
3936,3.5,327.218771,28.888654,81.493324,-18.936422,-18.184122,39.183848
3937,3.5,32.781229,28.888654,143.259544,-30.818339,40.496506,14.754776
3938,3.5,320.781218,28.888658,77.287786,-14.988062,-24.893017,41.563615
3939,3.5,39.218782,28.888658,149.199514,-28.550214,45.97301,12.887778
3940,3.5,255.218816,28.888668,50.444435,35.577097,-110.84474,51.259619
3941,3.5,104.781184,28.888668,-172.524728,14.265812,103.051437,6.113739
3942,3.5,180.0,28.931794,-159.090357,78.512604,167.66852,26.349783
3943,3.5,252.00003,28.931794,49.663391,38.325036,-115.265796,50.799242
3944,3.5,107.99997,28.931794,-171.434362,16.880689,105.863074,6.474723
3945,3.5,324.000038,28.931837,79.372057,-16.969544,-21.476494,40.426635
3946,3.5,35.999962,28.931837,146.26076,-29.712945,43.247379,13.841106
3947,3.5,288.00003,28.996485,61.135233,8.701946,-64.576963,50.86273
3948,3.5,71.99997,28.996485,172.665032,-10.26736,74.282282,6.538952
3949,3.5,216.000008,28.996494,43.590304,69.527322,-158.422086,40.485146
3950,3.5,143.999992,28.996494,-161.460881,47.15319,136.867866,13.902019
3951,3.5,0.0,28.996499,109.581408,-32.538258,12.500901,26.407861
3952,3.5,348.217237,29.407573,98.459745,-28.738121,2.224283,31.416991
3953,3.5,11.782763,29.407573,121.807667,-33.454774,22.871052,22.317907
3954,3.5,227.782751,29.407575,45.513173,59.270598,-145.810704,45.002034
3955,3.5,132.217249,29.407575,-164.763969,37.157085,126.701464,11.17893
3956,3.5,204.217234,29.407578,48.423471,79.745141,-170.459738,36.344701
3957,3.5,155.782766,29.407578,-159.94656,57.401148,146.703773,17.960631
3958,3.5,299.782775,29.40758,66.479687,-0.102548,-48.965993,48.698636
3959,3.5,60.217225,29.40758,165.157292,-17.536553,64.114861,8.612963
3960,3.5,276.217234,29.407584,57.251448,18.274916,-80.984449,52.653318
3961,3.5,83.782766,29.407584,178.385336,-1.690556,84.624331,6.086367
3962,3.5,230.89208,29.966254,46.963645,56.621734,-142.512817,46.524196
3963,3.5,129.10792,29.966254,-166.219213,34.663197,123.896299,11.004405
3964,3.5,201.107915,29.966261,56.260044,82.221038,-173.747957,35.617511
3965,3.5,158.892085,29.966261,-160.648195,60.135368,149.104619,19.522544
3966,3.5,345.107879,29.966321,96.002836,-27.037132,-0.314013,33.150305
3967,3.5,14.892121,29.966321,125.028568,-32.872326,25.770155,21.698137
3968,3.5,302.89208,29.966322,68.399556,-2.083427,-44.82627,48.385458
3969,3.5,57.10792,29.966322,162.65541,-18.937317,61.558077,9.725242
3970,3.5,273.107848,29.966329,56.791481,20.999035,-85.41785,53.356294
3971,3.5,86.892152,29.966329,179.339821,0.897419,87.35888,6.556918
3972,3.5,212.78207,30.352867,48.115401,72.261134,-162.508435,40.502075
3973,3.5,147.21793,30.352867,-162.871905,50.117491,139.113092,16.127705
3974,3.5,356.782113,30.352915,106.829621,-30.500069,10.367758,28.874775
3975,3.5,3.217887,30.352915,113.142624,-31.784687,15.969861,26.382531
3976,3.5,291.217914,30.352921,63.632127,6.821692,-59.752503,51.59187
3977,3.5,68.782086,30.352921,169.774013,-11.530994,71.672782,8.259276
3978,3.5,284.782039,30.352932,61.157505,11.80929,-68.625003,52.703777
3979,3.5,75.217961,30.352932,173.337086,-7.231742,77.235921,7.570432
3980,3.5,219.217963,30.352934,47.161999,66.71804,-155.793699,42.89464
3981,3.5,140.782037,30.352934,-164.051584,44.62209,133.687437,14.276669
3982,3.5,341.955232,30.452701,93.612325,-25.288975,-2.961985,34.835515
3983,3.5,18.044768,30.452701,128.214994,-32.206194,28.652887,21.026074
3984,3.5,234.044762,30.452706,48.227359,53.949308,-139.019387,47.95088
3985,3.5,125.955238,30.452706,-167.593635,32.144643,121.08533,10.803543
3986,3.5,197.95525,30.452707,70.802737,84.433832,-176.984103,34.799858
3987,3.5,162.04475,30.452707,-161.48018,62.874307,151.560057,21.057267
3988,3.5,269.955203,30.452773,56.312813,23.730885,-89.996928,53.891405
3989,3.5,90.044797,30.452773,-179.701189,3.493712,90.107586,7.014137
3990,3.5,306.044735,30.452774,70.330705,-4.068554,-40.73539,47.924097
3991,3.5,53.955265,30.452774,160.103155,-20.308479,58.975758,10.822027
3992,3.5,338.760519,30.864127,91.281219,-23.496054,-5.729994,36.467481
3993,3.5,21.239481,30.864127,131.365002,-31.458143,31.520369,20.302917
3994,3.5,194.760502,30.864128,99.394756,85.91105,179.833807,33.894446
3995,3.5,165.239498,30.864128,-162.487779,65.61841,154.076347,22.561959
3996,3.5,237.239511,30.864142,49.342676,51.254322,-135.320342,49.270844
3997,3.5,122.760489,30.864142,-168.899044,29.601744,118.266992,10.576348
3998,3.5,309.239536,30.864187,72.279286,-6.057144,-36.711708,47.317484
3999,3.5,50.760464,30.864187,157.495272,-21.647379,56.364002,11.901484
4000,3.5,266.760515,30.864198,55.811554,26.472234,-94.693751,54.249297
4001,3.5,93.239485,30.864198,-178.732943,6.099512,92.872749,7.457079
4002,3.5,294.333592,31.161813,65.620901,4.84476,-55.248096,51.710934
4003,3.5,65.666408,31.161813,167.319076,-12.968772,69.123709,9.47547
4004,3.5,209.66644,31.161833,52.306296,74.794653,-166.122131,40.032846
4005,3.5,150.33356,31.161833,-163.717677,52.864328,141.428715,17.835904
4006,3.5,222.33361,31.161834,48.945805,64.021558,-152.889271,44.747366
4007,3.5,137.66639,31.161834,-165.7671,42.118513,130.802629,14.213553
4008,3.5,281.666438,31.161841,60.802105,14.584573,-72.848348,53.910829
4009,3.5,78.333562,31.161841,174.285616,-4.598892,80.00208,8.129977
4010,3.5,353.666426,31.161886,104.188271,-28.900311,8.048179,30.817835
4011,3.5,6.333574,31.161886,116.390972,-31.378114,19.044078,25.926172
4012,3.5,335.526964,31.197769,89.003599,-21.661414,-8.627281,38.039452
4013,3.5,24.473036,31.197769,134.475878,-30.630529,34.372588,19.530099
4014,3.5,191.526985,31.197781,138.567521,85.76752,176.708206,32.904632
4015,3.5,168.473015,31.197781,-163.739385,68.366024,156.658571,24.032892
4016,3.5,240.473009,31.19779,50.338261,48.538279,-131.41073,50.471313
4017,3.5,119.526991,31.19779,-170.145287,27.035707,115.440967,10.323068
4018,3.5,263.52698,31.197795,55.28345,29.223589,-99.471961,54.422264
4019,3.5,96.47302,31.197795,-177.750953,8.714816,95.655406,7.884591
4020,3.5,312.473032,31.197803,74.250706,-8.047179,-32.772944,46.570028
4021,3.5,47.526968,31.197803,154.827847,-22.950271,53.720356,12.961211
4022,3.5,260.260016,31.450912,54.723862,31.984015,-104.288032,54.405193
4023,3.5,99.739984,31.450912,-176.751037,11.338267,98.45512,8.295371
4024,3.5,243.739967,31.450913,51.235708,45.803336,-127.292274,51.538299
4025,3.5,116.260033,31.450913,-171.340454,24.448588,112.608145,10.044051
4026,3.5,188.259991,31.450914,164.689379,84.104197,173.641916,31.834279
4027,3.5,171.740009,31.450914,-165.342114,71.1129,159.310666,25.465301
4028,3.5,315.739983,31.450924,76.249762,-10.035815,-28.935017,45.687416
4029,3.5,44.260017,31.450924,152.09821,-24.212774,51.043417,13.998243
4030,3.5,332.260003,31.450926,86.774709,-19.788802,-11.661188,39.543238
4031,3.5,27.739997,31.450926,137.54408,-29.726317,37.208374,18.709584
4032,3.5,184.967036,31.621126,177.886027,81.788813,170.638206,30.688073
4033,3.5,175.032964,31.621126,-167.473808,73.85083,162.034935,26.853502
4034,3.5,328.96703,31.621142,84.5906,-17.882737,-14.836784,40.969371
4035,3.5,31.03297,31.621142,140.565636,-28.749286,40.025615,17.843767
4036,3.5,247.033002,31.621143,52.051644,43.052586,-122.975411,52.457356
4037,3.5,112.966998,31.621143,-172.491268,21.843507,109.770706,9.739919
4038,3.5,256.967009,31.621145,54.127424,34.751278,-109.094099,54.196184
4039,3.5,103.032991,31.621145,-175.729046,13.967261,101.270179,8.687872
4040,3.5,319.032993,31.621187,78.280458,-12.019091,-25.211989,44.676821
4041,3.5,40.967007,31.621187,149.305382,-25.429748,48.333255,15.009073
4042,3.5,322.342409,31.706744,80.345777,-13.99189,-21.615963,43.546895
4043,3.5,37.657591,31.706744,146.450485,-26.595448,45.591623,15.989625
4044,3.5,325.657542,31.706756,82.44843,-15.948449,-18.155676,42.307554
4045,3.5,34.342458,31.706756,143.535936,-27.703874,42.821244,16.935902
4046,3.5,181.657585,31.706762,-174.889069,79.229651,167.700455,29.471672
4047,3.5,178.342415,31.706762,-170.451418,76.565255,164.831864,28.191232
4048,3.5,250.342375,31.706762,52.799042,40.290468,-118.481307,53.214476
4049,3.5,109.657625,31.706762,-173.603243,19.224979,106.932388,9.411699
4050,3.5,253.657534,31.706768,53.488187,37.521635,-113.840718,53.797302
4051,3.5,106.342466,31.706768,-174.681126,16.597781,104.097309,9.060531
4052,3.5,287.99999,31.829949,63.714669,9.946935,-63.646664,53.638434
4053,3.5,72.00001,31.829949,170.441149,-8.474479,74.637458,9.3505
4054,3.5,215.999965,31.829951,51.650799,69.357495,-160.061994,43.041141
4055,3.5,144.000035,31.829951,-165.60103,47.55816,135.888219,16.573211
4056,3.5,0.0,31.829955,110.348168,-29.781786,13.938378,28.939331
4057,3.5,297.464292,31.850386,67.544492,2.866143,-50.805315,51.624258
4058,3.5,62.535708,31.850386,164.890256,-14.393285,66.578893,10.624121
4059,3.5,278.535702,31.850396,60.406463,17.314679,-77.261129,54.914258
4060,3.5,81.464298,31.850396,175.246671,-2.014755,82.742352,8.62858
4061,3.5,225.464277,31.850398,50.323559,61.338477,-149.811454,46.468974
4062,3.5,134.535723,31.850398,-167.288064,39.613404,127.963181,14.082487
4063,3.5,206.53573,31.850409,57.85097,77.205714,-169.619228,39.427954
4064,3.5,153.46427,31.850409,-164.601991,55.571921,143.776464,19.463885
4065,3.5,350.535704,31.85041,101.641269,-27.30313,5.641595,32.664525
4066,3.5,9.464296,31.85041,119.569795,-30.932666,22.041157,25.378985
4067,3.5,228.637743,32.459089,51.479294,58.645019,-146.538542,48.100267
4068,3.5,131.362257,32.459089,-168.699453,37.090763,125.129323,13.916607
4069,3.5,203.36224,32.459124,65.792975,79.449366,-173.048307,38.719059
4070,3.5,156.63776,32.459124,-165.613219,58.270842,146.170909,21.058587
4071,3.5,300.637775,32.459131,69.458975,0.884382,-46.398799,51.36945
4072,3.5,59.362225,32.459131,162.433002,-15.793299,64.015971,11.749854
4073,3.5,275.362269,32.459133,59.99737,20.041938,-81.877781,55.747974
4074,3.5,84.637731,32.459133,176.205633,0.567644,85.488197,9.105714
4075,3.5,347.36226,32.459144,99.167997,-25.663545,3.13516,34.460932
4076,3.5,12.63774,32.459144,122.714968,-30.412231,25.007382,24.770452
4077,3.5,200.141145,32.992001,77.644543,81.396551,-176.415181,37.913381
4078,3.5,159.858855,32.992001,-166.801514,60.96636,148.620651,22.625878
4079,3.5,231.858823,32.992002,52.477878,55.93659,-143.05194,49.639479
4080,3.5,128.141177,32.992002,-170.026923,34.547503,122.29254,13.721195
4081,3.5,272.141098,32.992005,59.576554,22.775659,-86.684719,56.406523
4082,3.5,87.858902,32.992005,177.164536,3.157686,88.24763,9.566898
4083,3.5,344.141128,32.992084,96.759099,-23.976255,0.516229,36.211155
4084,3.5,15.858872,32.992084,125.831268,-29.812115,27.951712,24.105875
4085,3.5,303.85884,32.992084,71.378835,-1.100762,-42.044697,50.953933
4086,3.5,56.14116,32.992084,159.933736,-17.165525,61.42725,12.858644
4087,3.5,291.373612,33.146585,66.194648,7.98999,-58.427026,54.272264
4088,3.5,68.626388,33.146585,167.55429,-9.780621,71.955278,11.042176
4089,3.5,284.626361,33.146588,63.707838,13.082189,-68.026409,55.478474
4090,3.5,75.373639,33.146588,171.186651,-5.427783,77.658351,10.335924
4091,3.5,219.373666,33.1466,54.135052,66.364555,-157.300444,45.474453
4092,3.5,140.626334,33.1466,-167.972796,44.886114,132.630191,16.881504
4093,3.5,356.626371,33.146604,107.591351,-27.783498,11.71582,31.417166
4094,3.5,3.373629,33.146604,113.849717,-29.055113,17.516514,28.820593
4095,3.5,212.626342,33.146604,57.146309,71.911987,-164.346468,42.939577
4096,3.5,147.373658,33.146604,-167.208828,50.511134,138.215245,18.790241
4097,3.5,196.872791,33.447933,95.184851,82.794299,-179.719267,37.015377
4098,3.5,163.127209,33.447933,-168.226677,63.658122,151.132471,24.165129
4099,3.5,307.127143,33.447942,73.312042,-3.088449,-37.764809,50.382297
4100,3.5,52.872857,33.447942,157.385616,-18.506979,58.808163,13.950498
4101,3.5,340.872832,33.447954,94.408134,-22.24195,-2.226819,37.911951
4102,3.5,19.127168,33.447954,128.917914,-29.132229,30.876548,23.387696
4103,3.5,268.872808,33.448001,59.142731,25.519056,-91.652861,56.879906
4104,3.5,91.127192,33.448001,178.126762,5.758217,91.023724,10.013095
4105,3.5,235.127184,33.448002,53.357408,53.211954,-139.336264,51.077002
4106,3.5,124.872816,33.448002,-171.285701,31.983158,119.449859,13.497832
4107,3.5,265.56022,33.8247,58.693336,28.273501,-96.741664,57.158427
4108,3.5,94.43978,33.8247,179.096296,8.370099,93.81806,10.443819
4109,3.5,337.560251,33.824703,92.10989,-20.462495,-5.104839,39.557844
4110,3.5,22.439749,33.824703,131.972684,-28.373425,33.782682,22.618247
4111,3.5,193.560191,33.824705,117.95384,83.276434,177.041452,36.029344
4112,3.5,166.439809,33.824705,-169.972388,66.342311,153.712034,25.673605
4113,3.5,310.439763,33.82471,75.265115,-5.076656,-33.580195,49.660209
4114,3.5,49.560237,33.82471,154.783734,-19.813766,56.155709,15.024202
4115,3.5,238.439764,33.824727,54.143907,50.471213,-135.380594,52.399959
4116,3.5,121.560236,33.824727,-172.48708,29.398474,116.60044,13.247357
4117,3.5,222.715427,34.079088,55.473545,63.48483,-154.251325,47.526523
4118,3.5,137.284573,34.079088,-169.724567,42.239713,129.563023,16.894584
4119,3.5,281.284604,34.07911,63.463382,16.007539,-72.693011,56.844437
4120,3.5,78.715396,34.07911,172.098096,-2.637229,80.564632,11.012023
4121,3.5,294.715419,34.07911,68.342579,5.972829,-53.397354,54.427354
4122,3.5,65.284581,34.07911,164.934231,-11.186626,69.300626,12.405288
4123,3.5,353.284554,34.079111,104.94137,-26.042461,9.322298,33.547531
4124,3.5,6.715446,34.079111,117.141662,-28.516178,20.824715,28.396884
4125,3.5,209.284601,34.079111,63.154249,74.273707,-168.290198,42.473871
4126,3.5,150.715399,34.079111,-168.544987,53.328088,140.611858,20.667749
4127,3.5,169.791561,34.12013,-172.162889,69.011216,156.363905,27.147565
4128,3.5,241.791549,34.120139,54.857106,47.715286,-131.180395,53.594089
4129,3.5,118.208451,34.120139,-173.640742,26.795083,113.744507,12.971023
4130,3.5,313.791524,34.120161,77.243523,-7.062358,-29.50978,48.794643
4131,3.5,46.208476,34.120161,152.124842,-21.081265,53.468211,16.077648
4132,3.5,262.208445,34.120194,58.226192,31.039057,-101.900451,57.235547
4133,3.5,97.791555,34.120194,-179.923656,10.993051,96.630734,10.858855
4134,3.5,190.208452,34.120209,140.338913,82.646211,173.86914,34.960187
4135,3.5,334.208415,34.120211,89.860204,-18.64051,-8.127421,41.14172
4136,3.5,25.791585,34.120211,134.992368,-27.537197,36.669799,21.800194
4137,3.5,186.824699,34.332453,157.184762,81.127012,170.766113,33.813301
4138,3.5,173.175301,34.332453,-174.989974,71.65137,159.091266,28.582497
4139,3.5,245.175285,34.332462,55.511935,44.946267,-126.740078,54.644004
4140,3.5,114.824715,34.332462,-174.754722,24.175762,110.883666,12.670316
4141,3.5,317.175336,34.332512,79.252199,-9.041475,-25.569129,47.794152
4142,3.5,42.824664,34.332512,149.407003,-22.304035,50.745219,17.108386
4143,3.5,258.824726,34.332516,57.738532,33.814357,-107.071664,57.108092
4144,3.5,101.175274,34.332516,-178.92983,13.625359,99.460474,11.257483
4145,3.5,330.824717,34.332522,87.655972,-16.779577,-11.302058,42.654865
4146,3.5,29.175283,34.332522,137.972749,-26.625884,39.53637,20.936692
4147,3.5,183.418296,34.46036,168.474309,79.077157,167.734714,32.595263
4148,3.5,176.581704,34.46036,-178.760251,74.239946,161.895647,29.972952
4149,3.5,248.581739,34.460371,56.119825,42.167336,-122.075071,55.534087
4150,3.5,111.418261,34.460371,-175.83569,21.544315,108.020732,12.346923
4151,3.5,255.418207,34.46038,57.227452,36.596868,-112.195343,56.777439
4152,3.5,104.581793,34.46038,-177.919272,16.264215,102.304746,11.639035
4153,3.5,320.581686,34.460424,81.294977,-11.008669,-21.770974,46.668786
4154,3.5,39.418314,34.460424,146.630392,-23.475897,47.988007,18.113329
4155,3.5,327.418281,34.460439,85.49489,-14.883757,-14.633673,44.087698
4156,3.5,32.581719,34.460439,140.909149,-25.642352,42.380309,20.031607
4157,3.5,323.999999,34.50312,83.375128,-12.958205,-18.123958,45.429426
4158,3.5,36.000001,34.50312,143.796579,-24.590694,45.198612,19.089044
4159,3.5,180.0,34.503126,176.016635,76.738226,164.777186,31.312843
4160,3.5,252.000025,34.503127,56.689546,39.382633,-117.213328,56.24956
4161,3.5,107.999975,34.503127,-176.889133,18.905428,105.159567,12.002652
4162,3.5,215.999992,34.591808,59.261239,68.840818,-161.796771,45.508125
4163,3.5,144.000008,34.591808,-169.687137,47.80752,134.906789,19.172359
4164,3.5,287.999995,34.591868,66.247809,11.141319,-62.61402,56.33614
4165,3.5,72.000005,34.591868,168.293367,-6.714881,74.989184,12.090718
4166,3.5,0.0,34.591871,111.055911,-27.090877,15.408576,31.391473
4167,3.5,226.04224,34.820003,56.380384,60.67516,-150.992527,49.371687
4168,3.5,133.95776,34.820003,-171.194054,39.623927,126.596288,16.787287
4169,3.5,205.957717,34.820003,70.591605,76.407919,-172.020893,41.82182
4170,3.5,154.042283,34.820003,-169.886778,56.061928,143.039489,22.392688
4171,3.5,298.042259,34.820004,70.353248,3.957359,-48.524136,54.301201
4172,3.5,61.957741,34.820004,162.411042,-12.593169,66.669574,13.631416
4173,3.5,349.957716,34.820007,102.399797,-24.372999,6.826136,35.508754
4174,3.5,10.042284,34.820007,120.312814,-27.994429,23.983172,27.836125
4175,3.5,277.95778,34.820055,63.139322,18.832185,-77.575402,57.917875
4176,3.5,82.04222,34.820055,173.049049,0.040553,83.406778,11.565261
4177,3.5,229.388613,35.441619,57.095047,57.89261,-147.51256,51.081045
4178,3.5,130.611387,35.441619,-172.516314,37.016254,123.671522,16.619546
4179,3.5,202.611431,35.441619,80.309815,78.241401,-175.617087,41.042663
4180,3.5,157.388569,35.441619,-171.37517,58.751425,145.50904,24.043457
4181,3.5,301.38856,35.441675,72.315033,1.948046,-43.767814,53.965693
4182,3.5,58.61144,35.441675,159.902103,-13.976401,64.03592,14.796632
4183,3.5,274.61139,35.441678,62.786808,21.618989,-82.67494,58.764227
4184,3.5,85.38861,35.441678,174.007315,2.678368,86.228171,12.064494
4185,3.5,346.611382,35.441681,99.942316,-22.69968,4.22333,37.37763
4186,3.5,13.388618,35.441681,123.417604,-27.428072,27.063288,27.192984
4187,3.5,219.493793,35.901248,60.763622,65.755441,-158.973888,47.981051
4188,3.5,140.506207,35.901248,-171.862325,45.049177,131.593993,19.456147
4189,3.5,212.506205,35.901259,65.509442,71.143534,-166.262253,45.32882
4190,3.5,147.493795,35.901259,-171.542186,50.704057,137.266408,21.398706
4191,3.5,291.493804,35.901301,68.719779,9.157872,-57.002029,56.908675
4192,3.5,68.506196,35.901301,165.412036,-8.014499,72.274915,13.780941
4193,3.5,356.506169,35.901305,108.343379,-25.110493,13.155693,33.892867
4194,3.5,3.493831,35.901305,114.472483,-26.354321,19.077605,31.223049
4195,3.5,284.506149,35.901321,66.262832,14.280471,-67.281976,58.204794
4196,3.5,75.493851,35.901321,169.057164,-3.669225,78.046422,13.066122
4197,3.5,271.229321,35.966835,62.420705,24.394591,-87.976777,59.397138
4198,3.5,88.770679,35.966835,174.967104,5.305329,89.049462,12.532543
4199,3.5,232.770719,35.966841,57.703153,55.116772,-143.788054,52.672883
4200,3.5,127.229281,35.966841,-173.745082,34.404223,120.763293,16.410864
4201,3.5,343.229349,35.966843,97.552855,-20.996978,1.499177,39.17919
4202,3.5,16.770651,35.966843,126.477814,-26.797169,30.094784,26.485062
4203,3.5,304.770694,35.966846,74.264211,-0.056928,-39.125226,53.447045
4204,3.5,55.229306,35.966846,157.373004,-15.329605,61.383544,15.926561
4205,3.5,199.229352,35.96685,92.995618,79.63391,-179.110272,40.157005
4206,3.5,160.770648,35.96685,-173.103517,61.411478,148.033302,25.646996
4207,3.5,195.806252,36.402562,108.574168,80.394801,177.487458,39.17493
4208,3.5,164.193748,36.402562,-175.166835,64.044043,150.622108,27.211871
4209,3.5,308.193703,36.402576,76.218768,-2.057748,-34.608969,52.759359
4210,3.5,51.806297,36.402576,154.807408,-16.648482,58.703562,17.030106
4211,3.5,236.193741,36.402579,58.242946,52.338267,-139.798017,54.145437
4212,3.5,123.806259,36.402579,-174.906796,31.782184,117.860461,16.168731
4213,3.5,267.806274,36.402581,62.045416,27.170903,-93.4444,59.814472
4214,3.5,92.193726,36.402581,175.929111,7.933841,91.880482,12.977733
4215,3.5,339.806289,36.402643,95.221509,-19.255969,-1.361071,40.919842
4216,3.5,20.193711,36.402643,129.501443,-26.094598,33.090583,25.720069
4217,3.5,336.343103,36.750794,92.941827,-17.474231,-4.370806,42.598007
4218,3.5,23.656897,36.750794,132.490309,-25.31805,36.056293,24.902848
4219,3.5,192.343133,36.750796,125.405179,80.367535,174.171194,38.104185
4220,3.5,167.656867,36.750796,-177.687784,66.642471,153.282594,28.739966
4221,3.5,311.656931,36.750807,78.190023,-4.052971,-30.234748,51.913935
4222,3.5,48.343069,36.750807,152.196036,-17.928623,55.990686,18.110232
4223,3.5,239.656867,36.750819,58.736109,49.552871,-135.52771,55.488805
4224,3.5,120.343133,36.750819,-176.01802,29.148209,114.958056,15.897327
4225,3.5,264.343078,36.750822,61.662297,29.953348,-99.022992,60.011055
4226,3.5,95.656922,36.750822,176.895415,10.56932,94.725743,13.403579
4227,3.5,223.015895,36.910028,61.558203,62.766611,-155.825858,50.172559
4228,3.5,136.984105,36.910028,-173.563954,42.303582,128.403139,19.513799
4229,3.5,280.984094,36.910032,66.112328,17.285544,-72.366278,59.680714
4230,3.5,79.015906,36.910032,169.936416,-0.791781,81.042403,13.814929
4231,3.5,208.984134,36.91008,72.613264,73.229202,-170.467066,44.839291
4232,3.5,151.015866,36.91008,-173.303994,53.511605,139.711586,23.383977
4233,3.5,352.984128,36.910086,105.717287,-23.289793,10.721758,36.146709
4234,3.5,7.015872,36.910086,117.747309,-25.726242,22.554634,30.807804
4235,3.5,295.015846,36.910092,70.95818,7.122655,-51.485806,57.057562
4236,3.5,64.984154,36.910092,162.701877,-9.3838,69.5548,15.236075
4237,3.5,188.844581,37.01176,140.886001,79.550362,170.938746,36.95178
4238,3.5,171.155419,37.01176,179.162404,69.192157,156.020301,30.229911
4239,3.5,260.844556,37.011815,61.271801,32.743881,-104.644734,59.983693
4240,3.5,99.155444,37.011815,177.868214,13.21361,97.58665,13.81179
4241,3.5,332.844597,37.011829,90.709754,-15.651746,-7.541298,44.208638
4242,3.5,27.155403,37.011829,135.443055,-24.466772,38.99434,24.038162
4243,3.5,243.155356,37.011837,59.196666,46.759343,-130.97128,56.688876
4244,3.5,116.844644,37.011837,-177.090569,26.502706,112.054477,15.599757
4245,3.5,315.155408,37.011841,80.186008,-6.039257,-26.017337,50.922246
4246,3.5,44.844592,37.011841,149.533712,-19.1646,53.242489,19.167265
4247,3.5,246.681489,37.185677,59.634696,43.958554,-126.134908,57.729572
4248,3.5,113.318511,37.185677,-178.133705,23.847877,109.150328,15.279008
4249,3.5,185.318499,37.185685,153.392168,78.097756,167.789308,35.72544
4250,3.5,174.681501,37.185685,175.135109,71.667389,158.83848,31.678662
4251,3.5,257.318448,37.185686,60.874338,35.54224,-110.235573,59.733625
